transaction_id,date,product_id,category,unit_price,discount_pct,competitor_price,promotion_flag,quantity_sold,revenue,gross_profit
T075251,2025-03-13,P0373,Electronics,11279.73,7.01,11101.47,0,17,191755.41,90714.72
T034301,2025-03-13,P0027,Electronics,14527.84,21.25,16689.11,1,31,450363.04,114425.34
T050198,2025-03-13,P0449,Home & Kitchen,12314.01,5.71,11910.58,0,14,172396.14,70288.96
T002294,2025-03-13,P0205,Beauty,12121.46,12.62,13899.33,1,24,290915.04,108794.16
T046409,2025-03-13,P0301,Electronics,2677.12,2.01,2530.29,0,7,18739.84,3622.78
T092889,2025-03-13,P0255,Electronics,12651.07,7.84,14458.78,0,24,303625.68,66184.56
T069401,2025-03-13,P0284,Electronics,12564.81,3.77,12993.12,0,18,226166.58,71541.36
T098399,2025-03-13,P0242,Sports,2806.58,5.38,2969.27,0,8,22452.64,5325.52
T070389,2025-03-13,P0276,Beauty,4485.07,8.52,5166.1,1,9,40365.63,18764.55
T057667,2025-03-13,P0421,Fashion,8123.81,0.8,7510.04,0,8,64990.48,22000.32
T051086,2025-03-13,P0428,Sports,10699.89,0.66,11500.85,0,5,53499.45,23142.75
T000904,2025-03-13,P0338,Fashion,671.89,3.2,717.03,0,3,2015.67,488.73
T059673,2025-03-13,P0206,Electronics,13060.41,0.21,13908.4,0,8,104483.28,32082.48
T095634,2025-03-13,P0153,Electronics,13346.14,1.23,12253.49,0,10,133461.4,62512.8
T056247,2025-03-13,P0242,Sports,2942.31,0.8,2989.82,0,5,14711.55,4007.1
T029909,2025-03-13,P0281,Sports,11916.68,23.49,15707.93,1,35,417083.8,18665.15
T087782,2025-03-13,P0162,Fashion,4988.63,4.05,4890.94,0,9,44897.67,10923.3
T095841,2025-03-13,P0265,Sports,10820.94,7.22,11006.33,0,20,216418.8,79415.2
T002896,2025-03-13,P0137,Beauty,12580.66,2.96,13444.84,0,14,176129.24,86725.66
T008020,2025-03-13,P0159,Electronics,13817.12,14.42,16115.27,1,31,428330.72,153435.74
T039946,2025-03-13,P0470,Sports,10412.86,23.55,12846.74,1,19,197844.34,60338.49
T015622,2025-03-13,P0163,Fashion,16528.24,0.14,16961.92,0,13,214867.12,81252.86
T039937,2025-03-13,P0103,Home & Kitchen,13080.21,3.15,12574.03,0,14,183122.94,72999.22
T007445,2025-03-13,P0423,Electronics,3523.51,2.75,3937.34,0,10,35235.1,13319.4
T073783,2025-03-13,P0030,Electronics,13279.29,2.47,14519.15,0,22,292144.38,73811.32
T074381,2025-03-13,P0411,Home & Kitchen,6322.0,19.38,8050.43,1,12,75864.0,10683.6
T095224,2025-03-13,P0337,Sports,9276.71,2.41,10240.33,0,7,64936.97,19400.92
T068378,2025-03-13,P0147,Beauty,1850.13,5.79,2144.35,0,6,11100.78,4384.68
T026883,2025-03-13,P0106,Electronics,12912.57,6.28,13375.76,0,23,296989.11,109814.42
T045354,2025-03-13,P0322,Fashion,5540.55,3.11,6211.46,0,8,44324.4,12725.68
T066340,2025-03-13,P0421,Fashion,7949.31,2.93,7402.85,0,10,79493.1,25755.4
T010806,2025-03-13,P0273,Sports,7125.57,7.64,8138.42,0,10,71255.7,17683.5
T045696,2025-03-13,P0153,Electronics,12473.85,7.68,14826.63,0,18,224529.3,96821.82
T026889,2025-03-13,P0477,Electronics,13797.9,17.55,17266.86,1,27,372543.3,93405.42
T095227,2025-03-13,P0416,Home & Kitchen,10573.88,4.25,10819.35,0,21,222051.48,64463.7
T063464,2025-03-13,P0391,Sports,20838.39,5.65,21977.52,1,20,416767.8,188105.2
T086121,2025-03-13,P0265,Sports,11446.15,1.86,10580.89,0,7,80123.05,32171.79
T045632,2025-03-13,P0285,Beauty,11324.52,5.87,12079.4,0,10,113245.2,54837.1
T090768,2025-03-13,P0453,Home & Kitchen,6108.72,2.16,6007.9,0,6,36652.32,14925.72
T034916,2025-03-13,P0143,Beauty,376.77,7.51,415.31,0,2,753.54,147.98
T081827,2025-03-13,P0376,Home & Kitchen,17946.12,1.92,17062.49,0,17,305084.04,145676.4
T035214,2025-03-13,P0117,Fashion,6813.22,6.45,7783.88,0,13,88571.86,20521.8
T061947,2025-03-13,P0197,Fashion,11075.12,14.37,12613.93,1,12,132901.44,45444.12
T006988,2025-03-13,P0459,Electronics,12610.05,21.31,15523.89,1,35,441351.75,113079.75
T097383,2025-03-13,P0347,Fashion,12492.62,5.49,12161.8,0,17,212374.54,86481.21
T045450,2025-03-13,P0483,Beauty,4339.39,4.13,4573.41,0,2,8678.78,2587.4
T070567,2025-03-13,P0338,Fashion,672.2,3.16,748.67,0,4,2688.8,652.88
T073083,2025-03-13,P0127,Fashion,11535.1,6.47,12214.42,1,13,149956.3,72886.84
T042386,2025-03-13,P0042,Beauty,11582.12,16.7,13838.54,1,12,138985.44,32586.72
T051220,2025-03-13,P0273,Sports,7305.73,5.3,8470.18,0,9,65751.57,17536.59
T001680,2025-03-14,P0158,Fashion,11666.7,7.82,13765.62,0,19,221667.3,99811.37
T078522,2025-03-14,P0169,Electronics,2188.65,1.22,2292.7,0,9,19697.85,5470.92
T040135,2025-03-14,P0117,Fashion,6722.43,7.7,7324.96,0,9,60501.87,13390.29
T050087,2025-03-14,P0103,Home & Kitchen,13111.51,2.92,14312.79,0,19,249118.69,99665.07
T085778,2025-03-14,P0046,Fashion,12894.6,7.3,14850.63,0,6,77367.6,35322.36
T039574,2025-03-14,P0026,Fashion,2244.08,21.2,3060.93,1,7,15708.56,2775.15
T055946,2025-03-14,P0249,Sports,3395.89,7.04,3685.19,0,8,27167.12,7056.0
T001699,2025-03-14,P0143,Beauty,399.77,1.87,377.07,0,2,799.54,193.98
T082885,2025-03-14,P0215,Fashion,15424.96,13.86,19034.64,1,28,431898.88,144320.4
T072815,2025-03-14,P0121,Fashion,11182.09,2.56,12095.48,0,10,111820.9,55569.1
T039696,2025-03-14,P0299,Beauty,5268.77,17.97,6903.6,1,9,47418.93,18129.78
T040029,2025-03-14,P0131,Home & Kitchen,9337.55,6.31,9525.28,0,12,112050.6,51660.84
T024138,2025-03-14,P0400,Fashion,12687.55,13.07,15328.32,1,18,228375.9,91286.82
T086790,2025-03-14,P0291,Electronics,6358.47,20.4,7294.02,1,22,139886.34,18496.72
T039816,2025-03-14,P0394,Fashion,11304.58,7.43,11456.32,0,15,169568.7,60685.35
T029017,2025-03-14,P0148,Beauty,760.03,3.92,713.71,0,4,3040.12,1396.2
T001649,2025-03-14,P0363,Beauty,15075.66,4.7,15723.85,0,19,286437.54,134690.05
T028796,2025-03-14,P0179,Sports,16511.17,13.6,20659.46,1,23,379756.91,129664.8
T098720,2025-03-14,P0296,Beauty,19925.85,1.74,18370.61,0,19,378591.15,190268.85
T069826,2025-03-14,P0101,Electronics,18572.5,4.69,20292.91,0,18,334305.0,122395.5
T082805,2025-03-14,P0483,Beauty,4351.43,3.87,4906.99,0,6,26108.58,7834.44
T013876,2025-03-14,P0382,Fashion,14108.11,13.15,16281.25,1,33,465567.63,137322.9
T063906,2025-03-14,P0223,Electronics,16212.32,1.42,15162.03,0,15,243184.8,116586.9
T040035,2025-03-14,P0476,Sports,9670.27,2.47,10068.2,0,10,96702.7,47014.3
T039299,2025-03-14,P0059,Electronics,15826.76,5.47,16887.97,0,14,221574.64,67413.5
T061106,2025-03-14,P0466,Home & Kitchen,1424.31,6.79,1608.49,0,4,5697.24,1261.84
T008203,2025-03-14,P0379,Fashion,9355.16,12.52,11375.29,1,13,121617.08,36458.89
T071980,2025-03-14,P0136,Home & Kitchen,12018.56,4.41,11953.88,0,12,144222.72,37027.8
T089035,2025-03-14,P0121,Fashion,11315.28,1.4,12431.87,0,16,181044.48,91041.6
T024739,2025-03-14,P0392,Home & Kitchen,2137.06,9.01,2365.57,1,7,14959.42,2685.83
T099228,2025-03-14,P0426,Beauty,8097.83,4.86,8888.12,0,5,40489.15,19548.75
T007485,2025-03-14,P0110,Electronics,8678.06,2.67,8080.67,0,4,34712.24,7500.48
T071303,2025-03-14,P0274,Sports,20563.36,1.63,22977.18,0,21,431830.56,219112.74
T060076,2025-03-14,P0208,Fashion,14614.97,3.88,15237.89,0,19,277684.43,73043.41
T007492,2025-03-14,P0492,Beauty,17777.99,0.59,19154.96,0,20,355559.8,127591.2
T010390,2025-03-14,P0026,Fashion,2649.35,6.96,2711.89,0,5,13246.75,4008.6
T092917,2025-03-14,P0484,Beauty,14272.92,5.18,13942.24,0,19,271185.48,69036.88
T081634,2025-03-14,P0251,Home & Kitchen,19310.39,14.31,22730.01,1,27,521380.53,209601.0
T021492,2025-03-14,P0193,Sports,15400.16,9.32,17112.77,1,22,338803.52,126085.3
T056829,2025-03-14,P0453,Home & Kitchen,6167.28,1.22,6262.62,0,7,43170.96,17823.26
T091179,2025-03-14,P0264,Beauty,7387.97,1.63,7703.51,0,13,96043.61,42493.1
T003735,2025-03-14,P0013,Fashion,1982.99,8.57,2248.86,1,4,7931.96,1385.64
T059523,2025-03-14,P0259,Beauty,10742.09,0.28,9911.58,0,5,53710.45,19673.8
T072439,2025-03-14,P0387,Home & Kitchen,10465.04,3.59,11508.84,0,10,104650.4,20546.7
T051226,2025-03-14,P0249,Sports,3621.78,0.86,3415.35,0,4,14487.12,4431.56
T060829,2025-03-14,P0446,Sports,1231.42,4.26,1218.73,0,2,2462.84,1175.0
T056620,2025-03-14,P0011,Electronics,16059.02,4.77,16726.67,0,20,321180.4,87136.4
T087654,2025-03-14,P0486,Sports,7170.08,4.98,7269.21,0,9,64530.72,26988.03
T051483,2025-03-14,P0345,Home & Kitchen,458.58,4.36,521.94,0,1,458.58,144.17
T060668,2025-03-14,P0365,Sports,17991.55,23.8,23558.01,1,37,665687.35,242185.72
T051471,2025-03-14,P0355,Electronics,7916.17,0.11,7645.09,0,6,47497.02,15283.08
T026850,2025-03-14,P0090,Beauty,21881.67,0.11,21154.96,0,15,328225.05,154876.65
T024609,2025-03-14,P0036,Fashion,7988.46,5.61,8682.92,0,14,111838.44,26153.68
T027039,2025-03-14,P0377,Fashion,14926.21,21.04,18699.27,1,28,417933.88,101184.44
T007381,2025-03-14,P0097,Beauty,9858.18,5.57,10294.23,1,18,177447.24,37484.46
T098846,2025-03-14,P0001,Home & Kitchen,6521.85,5.37,7137.8,0,11,71740.35,25214.42
T045301,2025-03-14,P0110,Electronics,8308.38,6.81,8404.19,0,6,49850.28,9032.64
T098834,2025-03-14,P0295,Electronics,1823.77,2.69,1762.27,0,4,7295.08,3023.76
T051233,2025-03-14,P0134,Home & Kitchen,9432.49,4.77,9535.54,0,8,75459.92,22665.52
T011071,2025-03-14,P0178,Home & Kitchen,8968.87,17.51,11709.43,1,11,98657.57,18034.83
T090668,2025-03-14,P0073,Electronics,4176.37,0.45,4125.99,0,5,20881.85,10333.55
T026466,2025-03-14,P0322,Fashion,5292.46,7.45,5694.66,0,14,74094.44,18796.68
T084698,2025-03-14,P0052,Fashion,23122.6,2.04,23375.33,0,22,508697.2,255346.52
T096603,2025-03-14,P0155,Sports,6910.28,5.05,7580.8,0,8,55282.24,15602.56
T081231,2025-03-14,P0321,Beauty,7277.9,7.98,8035.51,1,11,80056.9,19833.0
T058711,2025-03-14,P0493,Home & Kitchen,5493.67,1.17,5547.33,0,11,60430.37,24629.99
T025969,2025-03-14,P0244,Home & Kitchen,5648.06,0.57,6116.22,0,5,28240.3,7200.8
T008846,2025-03-14,P0470,Sports,11628.02,14.62,13351.01,1,24,279072.48,105380.88
T083729,2025-03-14,P0381,Electronics,2499.65,1.52,2293.54,0,6,14997.9,7405.8
T058825,2025-03-14,P0041,Electronics,6896.54,3.08,7701.4,0,8,55172.32,27828.08
T048330,2025-03-14,P0379,Fashion,10524.51,1.59,9949.01,0,8,84196.08,31791.04
T081419,2025-03-14,P0212,Fashion,6930.39,5.36,7632.31,0,16,110886.24,54988.32
T074033,2025-03-14,P0286,Electronics,1762.96,7.59,2041.82,0,2,3525.92,1570.58
T005283,2025-03-14,P0225,Home & Kitchen,9189.24,6.56,10411.79,1,18,165406.32,47840.22
T000657,2025-03-14,P0106,Electronics,13168.1,4.43,13483.78,0,19,250193.9,95571.33
T074020,2025-03-14,P0450,Electronics,13444.0,2.38,13795.06,0,20,268880.0,77328.2
T084720,2025-03-14,P0250,Sports,16543.41,7.41,16290.64,0,19,314324.79,112636.94
T058431,2025-03-14,P0473,Electronics,1834.21,5.96,2034.18,0,4,7336.84,1678.6
T022426,2025-03-14,P0385,Fashion,23381.24,4.68,25533.35,0,20,467624.8,232897.6
T081569,2025-03-14,P0326,Fashion,4022.64,22.81,5370.84,1,18,72407.52,24811.92
T022082,2025-03-14,P0214,Electronics,1229.91,2.1,1161.74,0,2,2459.82,821.4
T007595,2025-03-14,P0321,Beauty,7155.25,9.53,7333.34,1,13,93018.25,21844.55
T005304,2025-03-14,P0270,Home & Kitchen,2074.39,24.51,2624.54,1,13,26967.07,3530.02
T059325,2025-03-14,P0050,Electronics,9817.06,7.71,9671.53,0,18,176707.08,82426.32
T047065,2025-03-14,P0481,Beauty,8224.96,11.48,10189.28,1,20,164499.2,65680.8
T090918,2025-03-14,P0217,Home & Kitchen,8553.88,0.3,8327.47,0,10,85538.8,44039.8
T009798,2025-03-14,P0190,Electronics,1282.06,7.86,1457.27,0,3,3846.18,1656.9
T047581,2025-03-14,P0413,Sports,11109.53,15.58,13043.23,1,27,299957.31,104440.59
T000430,2025-03-14,P0325,Sports,16199.13,0.7,15699.21,0,13,210588.69,93246.92
T026270,2025-03-14,P0232,Beauty,11782.07,0.94,12987.03,0,12,141384.84,65327.4
T021741,2025-03-14,P0008,Sports,6148.0,6.47,7009.04,0,13,79924.0,20848.49
T024929,2025-03-14,P0146,Electronics,18236.54,3.63,18526.33,0,16,291784.64,112403.84
T003208,2025-03-14,P0495,Beauty,9312.55,0.28,9042.65,0,10,93125.5,45740.5
T047506,2025-03-14,P0473,Electronics,1889.59,3.12,2056.65,0,5,9447.95,2375.15
T058984,2025-03-14,P0294,Home & Kitchen,5250.47,19.0,6549.69,1,15,78757.05,6933.15
T074176,2025-03-14,P0437,Electronics,7074.79,1.42,6778.94,0,10,70747.9,19086.7
T003067,2025-03-14,P0016,Electronics,9918.84,6.99,10756.68,0,17,168620.28,69825.29
T093179,2025-03-14,P0222,Beauty,569.82,1.5,536.77,0,4,2279.28,841.44
T098206,2025-03-14,P0168,Electronics,1403.59,0.54,1289.71,0,3,4210.77,1727.73
T013165,2025-03-14,P0386,Fashion,4196.77,2.65,4575.32,0,8,33574.16,12373.76
T041537,2025-03-14,P0494,Electronics,7119.81,6.75,7869.93,0,16,113916.96,41865.28
T062442,2025-03-14,P0466,Home & Kitchen,1499.94,1.84,1637.44,0,4,5999.76,1564.36
T091126,2025-03-14,P0472,Sports,10661.78,1.2,11850.64,0,14,149264.92,36527.54
T095635,2025-03-14,P0087,Fashion,1979.52,24.86,2876.9,1,14,27713.28,6626.48
T072665,2025-03-14,P0150,Home & Kitchen,1821.93,2.49,1948.33,0,3,5465.79,1457.91
T028396,2025-03-14,P0243,Sports,2638.43,7.02,2598.54,1,6,15830.58,2770.5
T096807,2025-03-14,P0394,Fashion,10015.73,17.98,11781.29,1,19,190298.87,52379.96
T057379,2025-03-14,P0251,Home & Kitchen,21220.29,5.83,21638.77,0,16,339524.64,154766.4
T095644,2025-03-14,P0151,Sports,896.97,22.12,1168.03,1,6,5381.82,942.54
T012681,2025-03-14,P0254,Home & Kitchen,688.3,4.09,757.18,0,3,2064.9,984.3
T042169,2025-03-14,P0258,Fashion,468.28,13.63,575.94,1,1,468.28,155.17
T062048,2025-03-14,P0471,Electronics,12300.51,1.84,12547.09,0,12,147606.12,62656.32
T042235,2025-03-14,P0175,Fashion,9898.17,22.93,13366.69,1,21,207861.57,56953.89
T093490,2025-03-14,P0362,Fashion,13174.69,14.99,14332.0,1,22,289843.18,97429.2
T098023,2025-03-14,P0072,Electronics,16700.55,4.24,19066.54,0,21,350711.55,109710.09
T096256,2025-03-14,P0327,Beauty,18054.63,7.46,19509.4,0,20,361092.6,151951.8
T006806,2025-03-14,P0194,Fashion,11942.95,2.11,12788.62,0,14,167201.3,59843.7
T073505,2025-03-14,P0354,Electronics,10985.29,8.96,11523.11,1,20,219705.8,75584.0
T052508,2025-03-14,P0452,Beauty,18283.64,18.59,24024.42,1,42,767912.88,267778.56
T040567,2025-03-14,P0407,Home & Kitchen,11613.75,7.12,12176.18,0,15,174206.25,32143.65
T040612,2025-03-14,P0129,Electronics,10378.56,5.81,9936.14,0,17,176435.52,65865.82
T028660,2025-03-14,P0397,Sports,6801.51,14.4,8129.76,1,12,81618.12,36061.56
T040923,2025-03-14,P0384,Sports,4254.7,21.95,5271.67,1,13,55311.1,2420.47
T062643,2025-03-14,P0267,Fashion,5853.77,9.24,6476.03,1,4,23415.08,4585.72
T073848,2025-03-14,P0354,Electronics,11465.34,4.98,13150.33,0,13,149049.42,55370.25
T072175,2025-03-14,P0387,Home & Kitchen,10520.79,3.08,11513.26,0,13,136770.27,27435.46
T001500,2025-03-14,P0243,Sports,2757.88,2.81,2564.41,0,4,11031.52,2324.8
T020395,2025-03-14,P0057,Electronics,10743.18,23.17,12983.48,1,24,257836.32,15584.64
T052424,2025-03-14,P0452,Beauty,21983.18,2.11,20240.04,0,24,527596.32,241805.28
T020417,2025-03-14,P0073,Electronics,4155.57,0.94,4182.73,0,7,29088.99,14321.37
T062708,2025-03-14,P0199,Sports,5391.69,17.63,6324.6,1,17,91658.73,34798.32
T040973,2025-03-14,P0202,Electronics,20729.49,3.37,21645.23,0,21,435319.29,184219.56
T028056,2025-03-14,P0335,Electronics,3288.75,0.72,3515.4,0,6,19732.5,7145.7
T042393,2025-03-14,P0382,Fashion,16144.95,0.61,15058.6,0,10,161449.5,61981.4
T073896,2025-03-14,P0039,Fashion,2420.97,14.86,3059.38,1,10,24209.7,4827.5
T074579,2025-03-14,P0025,Beauty,8506.78,4.02,8569.22,0,10,85067.8,32728.4
T061283,2025-03-14,P0348,Electronics,3818.49,15.81,4441.49,1,9,34366.41,5600.43
T031807,2025-03-14,P0217,Home & Kitchen,8068.1,5.96,8018.38,0,11,88749.1,43100.2
T089102,2025-03-14,P0077,Fashion,6446.26,4.47,7227.61,0,7,45123.82,14232.68
T051689,2025-03-14,P0346,Beauty,13715.72,4.1,15732.19,0,14,192020.08,89814.06
T027486,2025-03-14,P0222,Beauty,474.07,18.05,555.35,1,7,3318.49,802.27
T043481,2025-03-14,P0067,Electronics,6496.25,1.15,6257.25,0,9,58466.25,27344.61
T061127,2025-03-14,P0129,Electronics,10346.15,6.1,11023.81,0,15,155192.25,57630.75
T056510,2025-03-14,P0076,Fashion,7556.72,3.12,8167.91,0,6,45340.32,19364.58
T027367,2025-03-14,P0376,Home & Kitchen,17066.59,6.73,19524.04,0,20,341331.8,153793.4
T044078,2025-03-14,P0327,Beauty,18165.14,6.89,20985.04,0,24,435963.36,184994.4
T027316,2025-03-14,P0190,Electronics,1369.76,1.56,1460.68,0,5,6848.8,3200.0
T088562,2025-03-14,P0054,Sports,2392.57,2.96,2486.2,0,6,14355.42,6213.78
T049394,2025-03-14,P0254,Home & Kitchen,712.78,0.68,738.91,0,7,4989.46,2468.06
T007218,2025-03-14,P0357,Electronics,2305.22,17.21,2721.91,1,5,11526.1,1275.65
T070778,2025-03-14,P0158,Fashion,11653.33,7.93,12777.78,0,21,244719.93,110037.06
T061298,2025-03-14,P0355,Electronics,7415.81,6.43,7982.11,0,12,88989.72,24561.84
T027654,2025-03-14,P0077,Fashion,5610.74,16.85,7409.19,1,10,56107.4,11977.2
T012516,2025-03-14,P0283,Home & Kitchen,17271.78,5.21,19200.22,0,21,362707.38,166976.46
T042542,2025-03-14,P0366,Home & Kitchen,13956.84,6.25,14003.03,0,18,251223.12,54636.48
T042585,2025-03-14,P0372,Electronics,725.29,5.3,715.65,0,6,4351.74,1262.34
T027906,2025-03-14,P0459,Electronics,14439.53,9.9,15750.27,1,22,317669.66,111327.26
T007049,2025-03-14,P0071,Fashion,20259.2,0.53,21074.68,0,15,303888.0,150843.45
T012285,2025-03-14,P0191,Electronics,15729.57,7.28,17728.52,0,15,235943.55,63442.65
T093386,2025-03-14,P0044,Sports,10432.79,7.13,10586.68,0,6,62596.74,16353.24
T022237,2025-03-14,P0151,Sports,885.8,23.09,1166.98,1,10,8858.0,1459.2
T012212,2025-03-14,P0167,Home & Kitchen,18047.81,0.24,18658.74,0,20,360956.2,141936.8
T096776,2025-03-14,P0472,Sports,9903.09,8.23,10980.13,1,22,217867.98,40709.24
T096545,2025-03-14,P0337,Sports,9164.86,3.59,9043.07,0,13,119143.18,34576.23
T056393,2025-03-14,P0281,Sports,15561.38,0.09,15534.27,0,12,186736.56,50135.88
T025421,2025-03-14,P0235,Electronics,14116.24,3.65,14402.69,0,11,155278.64,66764.83
T007128,2025-03-14,P0386,Fashion,4294.02,0.39,4369.5,0,5,21470.1,8219.85
T083930,2025-03-14,P0429,Home & Kitchen,1654.52,4.6,1747.63,0,5,8272.6,2003.3
T087870,2025-03-14,P0428,Sports,10680.31,0.84,10703.63,0,7,74762.17,32262.79
T062646,2025-03-14,P0280,Fashion,15526.15,5.63,16070.15,0,16,248418.4,99314.56
T081977,2025-03-14,P0453,Home & Kitchen,4786.12,23.34,6823.17,1,16,76577.92,18640.32
T019723,2025-03-14,P0497,Beauty,8712.71,0.52,9157.7,0,5,43563.55,21194.7
T094327,2025-03-14,P0125,Electronics,7002.26,17.57,7891.54,1,12,84027.12,29223.6
T075309,2025-03-14,P0384,Sports,5142.65,5.66,5054.33,0,7,35998.55,7518.98
T036115,2025-03-14,P0367,Sports,9454.55,19.4,12803.46,1,27,255272.85,18371.07
T031639,2025-03-14,P0357,Electronics,2325.41,16.48,2742.29,1,9,20928.69,2477.88
T019007,2025-03-14,P0441,Electronics,14980.54,3.46,15856.56,0,12,179766.48,68378.04
T066352,2025-03-14,P0302,Beauty,10001.1,1.84,9765.68,0,7,70007.7,29534.33
T037071,2025-03-14,P0284,Electronics,12501.53,4.25,11970.37,0,19,237529.07,74313.56
T001939,2025-03-14,P0033,Electronics,8416.5,1.04,8883.58,0,7,58915.5,16021.88
T032955,2025-03-14,P0467,Home & Kitchen,7922.69,5.05,8943.23,0,11,87149.59,27586.35
T097636,2025-03-14,P0462,Fashion,11674.84,17.27,12780.34,1,15,175122.6,59611.8
T088214,2025-03-14,P0417,Home & Kitchen,5389.38,0.77,5180.5,0,6,32336.28,7439.28
T054277,2025-03-14,P0497,Beauty,8467.92,3.32,9554.36,0,11,93147.12,43935.65
T017363,2025-03-14,P0082,Beauty,1986.9,2.58,2003.38,0,3,5960.7,2395.44
T091524,2025-03-14,P0466,Home & Kitchen,1287.62,15.74,1636.6,1,5,6438.1,893.85
T053115,2025-03-14,P0408,Electronics,9273.95,7.27,9923.45,0,12,111287.4,40168.56
T016110,2025-03-14,P0166,Fashion,6666.78,5.42,6846.35,0,15,100001.7,46841.55
T038709,2025-03-14,P0062,Home & Kitchen,21260.73,1.36,22093.82,0,22,467736.06,216784.48
T029280,2025-03-14,P0070,Sports,18883.77,7.69,21742.14,0,20,377675.4,174757.4
T053137,2025-03-14,P0157,Fashion,7913.73,0.2,7277.66,0,10,79137.3,36782.0
T014512,2025-03-14,P0079,Home & Kitchen,14737.36,2.5,14911.99,0,14,206323.04,86656.22
T075734,2025-03-14,P0060,Home & Kitchen,14608.96,15.87,18113.91,1,22,321397.12,129074.66
T087254,2025-03-14,P0154,Beauty,5306.65,11.47,5453.28,1,9,47759.85,16451.19
T037054,2025-03-14,P0092,Fashion,14304.88,0.23,15643.79,0,13,185963.44,77029.29
T035810,2025-03-14,P0155,Sports,7158.39,1.64,7070.03,0,15,107375.85,32976.45
T094112,2025-03-14,P0492,Beauty,17185.7,3.9,16621.83,0,15,257785.5,86809.05
T030836,2025-03-14,P0051,Sports,7762.88,0.7,8365.58,0,8,62103.04,26580.64
T053791,2025-03-14,P0491,Beauty,12760.59,3.11,12720.09,0,14,178648.26,78152.76
T091758,2025-03-14,P0342,Beauty,19852.13,6.58,22423.99,0,25,496303.25,205806.25
T065905,2025-03-14,P0475,Beauty,6388.45,7.13,7168.0,0,4,25553.8,9745.28
T073284,2025-03-14,P0413,Sports,13008.55,1.15,12618.33,0,11,143094.05,63439.09
T075464,2025-03-14,P0495,Beauty,8716.11,6.67,9231.78,0,15,130741.65,59664.15
T054070,2025-03-14,P0415,Fashion,7764.78,10.41,8494.47,1,12,93177.36,22286.64
T018282,2025-03-14,P0120,Beauty,1688.0,1.53,1553.87,0,1,1688.0,745.87
T078037,2025-03-14,P0150,Home & Kitchen,1807.02,3.29,2015.03,0,8,14456.16,3768.48
T032024,2025-03-14,P0132,Electronics,12502.64,7.41,14152.8,1,8,100021.12,44041.92
T094078,2025-03-14,P0016,Electronics,9952.16,6.67,9927.44,0,18,179138.88,74532.42
T037216,2025-03-14,P0068,Fashion,12980.8,3.67,12721.35,0,9,116827.2,57281.76
T015402,2025-03-14,P0470,Sports,10902.64,19.95,13441.84,1,31,337981.84,113630.19
T094944,2025-03-14,P0062,Home & Kitchen,20032.5,7.06,23218.88,0,21,420682.5,181137.81
T053700,2025-03-14,P0439,Fashion,14581.44,6.6,16298.24,0,15,218721.6,103873.35
T076237,2025-03-14,P0061,Home & Kitchen,14524.23,6.81,15435.55,0,14,203339.22,99155.0
T088382,2025-03-14,P0391,Sports,20469.96,7.32,22960.53,0,16,327519.36,144589.28
T064353,2025-03-14,P0471,Electronics,11685.22,6.75,12589.02,0,14,163593.08,64484.98
T016813,2025-03-14,P0402,Sports,11144.77,6.69,12552.15,0,17,189461.09,62582.95
T085140,2025-03-14,P0096,Beauty,16882.35,5.22,16531.32,0,30,506470.5,231274.8
T032657,2025-03-14,P0175,Fashion,12386.74,3.55,14093.58,0,13,161027.62,67608.58
T099349,2025-03-14,P0196,Home & Kitchen,9042.97,7.85,10550.59,0,12,108515.64,32151.84
T037328,2025-03-14,P0420,Fashion,16175.54,23.41,19166.68,1,27,436739.58,153227.7
T076174,2025-03-14,P0457,Electronics,18001.25,5.53,19615.4,0,16,288020.0,126721.12
T002655,2025-03-14,P0243,Sports,2772.12,2.31,2666.09,0,4,11088.48,2381.76
T076185,2025-03-14,P0463,Fashion,6030.04,2.62,6152.75,0,7,42210.28,9573.97
T035321,2025-03-14,P0069,Electronics,3417.88,4.05,3650.9,0,8,27343.04,9778.56
T067046,2025-03-14,P0135,Sports,15214.93,1.68,15433.48,0,18,273868.74,129124.08
T014734,2025-03-14,P0203,Electronics,15405.03,3.65,15283.61,0,18,277290.54,82890.54
T034049,2025-03-14,P0145,Home & Kitchen,7523.86,12.4,8446.68,1,14,105334.04,38240.72
T094970,2025-03-14,P0149,Electronics,1579.74,4.21,1678.19,0,6,9478.44,3980.04
T068690,2025-03-14,P0205,Beauty,11341.31,18.25,14981.01,1,23,260850.13,86317.62
T066097,2025-03-14,P0425,Electronics,12600.48,4.62,13292.41,0,13,163806.24,60544.9
T038142,2025-03-14,P0301,Electronics,2588.17,5.26,2931.94,0,3,7764.51,1285.77
T055247,2025-03-14,P0037,Home & Kitchen,11760.54,7.02,12783.53,0,15,176408.1,45512.55
T073224,2025-03-14,P0262,Sports,4128.15,5.62,4100.11,1,6,24768.9,9411.0
