product_id,date,opening_inventory,units_sold_estimate,closing_inventory,reorder_point,inventory_status
P0185,2025-11-01,307,98,427,61,High
P0185,2025-12-01,591,200,516,118,High
P0186,2025-01-01,1048,540,954,210,High
P0186,2025-02-01,600,350,397,120,Normal
P0186,2025-03-01,263,167,368,53,High
P0186,2025-04-01,305,130,642,61,High
P0186,2025-05-01,1364,595,1215,273,High
P0186,2025-06-01,1343,844,708,269,Normal
P0186,2025-07-01,320,114,281,64,High
P0186,2025-08-01,1107,496,1043,221,High
P0186,2025-09-01,620,257,717,124,High
P0186,2025-10-01,1029,312,840,206,High
P0186,2025-11-01,169,57,600,34,High
P0186,2025-12-01,1394,481,1158,279,High
P0187,2025-01-01,1248,705,669,250,Normal
P0187,2025-02-01,759,344,649,152,High
P0187,2025-03-01,1441,698,1086,288,High
P0187,2025-04-01,224,73,581,45,High
P0187,2025-05-01,600,262,821,120,High
P0187,2025-06-01,160,58,552,32,High
P0187,2025-07-01,453,244,608,91,High
P0187,2025-08-01,1448,461,1058,290,Normal
P0187,2025-09-01,1486,539,1433,297,High
P0187,2025-10-01,1140,533,1103,228,High
P0187,2025-11-01,286,165,146,57,Normal
P0187,2025-12-01,1371,437,1161,274,High
P0188,2025-01-01,659,205,896,132,High
P0188,2025-02-01,573,229,591,115,High
P0188,2025-03-01,691,179,653,138,High
P0188,2025-04-01,1202,374,1237,240,High
P0188,2025-05-01,1244,572,1142,249,High
P0188,2025-06-01,1194,430,1180,239,High
P0188,2025-07-01,209,55,307,42,High
P0188,2025-08-01,468,146,606,94,High
P0188,2025-09-01,1241,621,888,248,Normal
P0188,2025-10-01,794,216,662,159,High
P0188,2025-11-01,252,157,297,50,High
P0188,2025-12-01,933,359,934,187,High
P0189,2025-01-01,809,482,612,162,High
P0189,2025-02-01,430,278,342,86,High
P0189,2025-03-01,166,43,245,33,High
P0189,2025-04-01,221,102,165,44,Normal
P0189,2025-05-01,528,229,412,106,High
P0189,2025-06-01,985,388,751,197,High
P0189,2025-07-01,455,267,222,91,Normal
P0189,2025-08-01,955,283,1158,191,High
P0189,2025-09-01,1145,446,1145,229,High
P0189,2025-10-01,1228,330,1234,246,High
P0189,2025-11-01,1189,504,1091,238,High
P0189,2025-12-01,405,165,453,81,High
P0190,2025-01-01,760,240,736,152,High
P0190,2025-02-01,556,233,395,111,Normal
P0190,2025-03-01,1488,931,718,298,Normal
P0190,2025-04-01,1078,289,951,216,High
P0190,2025-05-01,1032,297,1034,206,High
P0190,2025-06-01,647,310,426,129,Normal
P0190,2025-07-01,334,162,506,67,High
P0190,2025-08-01,374,155,479,75,High
P0190,2025-09-01,1015,365,1148,203,High
P0190,2025-10-01,440,203,681,88,High
P0190,2025-11-01,1116,582,552,223,Normal
P0190,2025-12-01,1319,475,1108,264,High
P0191,2025-01-01,1275,445,1138,255,High
P0191,2025-02-01,237,109,129,47,Normal
P0191,2025-03-01,1007,567,686,201,Normal
P0191,2025-04-01,431,259,502,86,High
P0191,2025-05-01,832,494,483,166,Normal
P0191,2025-06-01,1431,544,965,286,Normal
P0191,2025-07-01,868,517,695,174,High
P0191,2025-08-01,1380,551,903,276,Normal
P0191,2025-09-01,165,79,150,33,High
P0191,2025-10-01,580,190,528,116,High
P0191,2025-11-01,1055,584,604,211,Normal
P0191,2025-12-01,1395,535,992,279,Normal
P0192,2025-01-01,616,366,429,123,Normal
P0192,2025-02-01,348,180,269,70,High
P0192,2025-03-01,551,271,385,110,Normal
P0192,2025-04-01,854,373,643,171,High
P0192,2025-05-01,855,381,628,171,Normal
P0192,2025-06-01,316,198,313,63,High
P0192,2025-07-01,1304,807,655,261,Normal
P0192,2025-08-01,1040,565,918,208,High
P0192,2025-09-01,512,230,620,102,High
P0192,2025-10-01,171,51,310,34,High
P0192,2025-11-01,551,252,331,110,Normal
P0192,2025-12-01,328,91,680,66,High
P0193,2025-01-01,1256,510,1075,251,High
P0193,2025-02-01,282,142,300,56,High
P0193,2025-03-01,444,113,578,89,High
P0193,2025-04-01,625,308,650,125,High
P0193,2025-05-01,1017,294,1010,203,High
P0193,2025-06-01,803,469,799,161,High
P0193,2025-07-01,1364,460,1013,273,Normal
P0193,2025-08-01,568,154,535,114,High
P0193,2025-09-01,483,239,571,97,High
P0193,2025-10-01,177,79,540,35,High
P0193,2025-11-01,451,160,498,90,High
P0193,2025-12-01,474,273,388,95,High
P0194,2025-01-01,377,114,620,75,High
P0194,2025-02-01,1070,415,940,214,High
P0194,2025-03-01,1377,541,921,275,Normal
P0194,2025-04-01,1362,769,980,272,Normal
P0194,2025-05-01,195,83,427,39,High
P0194,2025-06-01,1135,682,613,227,Normal
P0194,2025-07-01,1186,684,705,237,Normal
P0194,2025-08-01,1185,395,791,237,Normal
P0194,2025-09-01,829,223,883,166,High
P0194,2025-10-01,365,233,567,73,High
P0194,2025-11-01,356,229,356,71,High
P0194,2025-12-01,634,335,714,127,High
P0195,2025-01-01,1322,588,782,264,Normal
P0195,2025-02-01,369,173,341,74,High
P0195,2025-03-01,1413,412,1198,283,High
P0195,2025-04-01,382,112,512,76,High
P0195,2025-05-01,1381,794,769,276,Normal
P0195,2025-06-01,1297,546,1025,259,High
P0195,2025-07-01,208,67,397,42,High
P0195,2025-08-01,1044,556,765,209,Normal
P0195,2025-09-01,746,402,778,149,High
P0195,2025-10-01,822,460,747,164,High
P0195,2025-11-01,1367,715,912,273,Normal
P0195,2025-12-01,1377,449,1083,275,High
P0196,2025-01-01,1203,616,838,241,Normal
P0196,2025-02-01,522,151,678,104,High
P0196,2025-03-01,1089,291,855,218,High
P0196,2025-04-01,776,288,970,155,High
P0196,2025-05-01,1041,496,775,208,Normal
P0196,2025-06-01,219,85,369,44,High
P0196,2025-07-01,404,188,406,81,High
P0196,2025-08-01,863,489,521,173,Normal
P0196,2025-09-01,1424,680,849,285,Normal
P0196,2025-10-01,688,433,556,138,High
P0196,2025-11-01,1459,540,960,292,Normal
P0196,2025-12-01,1034,607,468,207,Normal
P0197,2025-01-01,1196,684,751,239,Normal
P0197,2025-02-01,436,191,581,87,High
P0197,2025-03-01,387,161,439,77,High
P0197,2025-04-01,585,360,351,117,Normal
P0197,2025-05-01,765,255,895,153,High
P0197,2025-06-01,969,442,977,194,High
P0197,2025-07-01,1439,600,878,288,Normal
P0197,2025-08-01,739,444,630,148,High
P0197,2025-09-01,256,137,320,51,High
P0197,2025-10-01,1009,345,666,202,Normal
P0197,2025-11-01,404,148,623,81,High
P0197,2025-12-01,1047,325,744,209,Normal
P0198,2025-01-01,457,179,599,91,High
P0198,2025-02-01,1161,597,599,232,Normal
P0198,2025-03-01,1153,473,909,231,High
P0198,2025-04-01,695,249,869,139,High
P0198,2025-05-01,1259,684,892,252,Normal
P0198,2025-06-01,1317,400,963,263,Normal
P0198,2025-07-01,701,211,730,140,High
P0198,2025-08-01,359,162,461,72,High
P0198,2025-09-01,979,273,959,196,High
P0198,2025-10-01,1498,662,956,300,Normal
P0198,2025-11-01,522,217,685,104,High
P0198,2025-12-01,1220,307,1054,244,High
P0199,2025-01-01,1062,414,750,212,Normal
P0199,2025-02-01,1371,616,1122,274,High
P0199,2025-03-01,1175,529,1137,235,High
P0199,2025-04-01,197,121,471,39,High
P0199,2025-05-01,204,122,255,41,High
P0199,2025-06-01,695,450,490,139,Normal
P0199,2025-07-01,1053,657,711,211,Normal
P0199,2025-08-01,341,211,530,68,High
P0199,2025-09-01,1336,410,1184,267,High
P0199,2025-10-01,1170,598,1057,234,High
P0199,2025-11-01,1328,730,992,266,Normal
P0199,2025-12-01,1311,346,978,262,Normal
P0200,2025-01-01,622,269,632,124,High
P0200,2025-02-01,1207,748,577,241,Normal
P0200,2025-03-01,771,251,742,154,High
P0200,2025-04-01,1309,555,992,262,High
P0200,2025-05-01,1207,305,1252,241,High
P0200,2025-06-01,539,270,615,108,High
P0200,2025-07-01,1067,567,933,213,High
P0200,2025-08-01,1302,769,621,260,Normal
P0200,2025-09-01,501,198,481,100,High
P0200,2025-10-01,465,161,723,93,High
P0200,2025-11-01,670,303,792,134,High
P0200,2025-12-01,1390,879,713,278,Normal
P0201,2025-01-01,1133,427,785,227,Normal
P0201,2025-02-01,536,317,535,107,High
P0201,2025-03-01,1045,542,823,209,High
P0201,2025-04-01,1254,806,560,251,Normal
P0201,2025-05-01,600,268,370,120,Normal
P0201,2025-06-01,361,217,207,72,Normal
P0201,2025-07-01,206,77,600,41,High
P0201,2025-08-01,1368,514,1050,274,High
P0201,2025-09-01,841,402,453,168,Normal
P0201,2025-10-01,405,114,707,81,High
P0201,2025-11-01,222,61,218,44,High
P0201,2025-12-01,594,224,514,119,High
P0202,2025-01-01,186,85,563,37,High
P0202,2025-02-01,331,151,532,66,High
P0202,2025-03-01,350,166,449,70,High
P0202,2025-04-01,1365,804,667,273,Normal
P0202,2025-05-01,870,487,566,174,Normal
P0202,2025-06-01,291,119,254,58,High
P0202,2025-07-01,1244,492,858,249,Normal
P0202,2025-08-01,850,420,518,170,Normal
P0202,2025-09-01,559,207,651,112,High
P0202,2025-10-01,1442,637,878,288,Normal
P0202,2025-11-01,546,247,582,109,High
P0202,2025-12-01,648,313,391,130,Normal
P0203,2025-01-01,1311,338,1151,262,High
P0203,2025-02-01,1387,845,675,277,Normal
P0203,2025-03-01,1474,588,1086,295,Normal
P0203,2025-04-01,853,361,675,171,High
P0203,2025-05-01,502,266,306,100,Normal
P0203,2025-06-01,571,301,492,114,High
P0203,2025-07-01,953,412,541,191,Normal
P0203,2025-08-01,589,194,589,118,High
P0203,2025-09-01,1253,556,1181,251,High
P0203,2025-10-01,1103,370,1135,221,High
P0203,2025-11-01,1446,767,1174,289,High
P0203,2025-12-01,725,450,765,145,High
P0204,2025-01-01,1243,718,673,249,Normal
P0204,2025-02-01,599,284,561,120,High
P0204,2025-03-01,739,478,695,148,High
P0204,2025-04-01,226,60,440,45,High
P0204,2025-05-01,629,284,735,126,High
P0204,2025-06-01,260,155,317,52,High
P0204,2025-07-01,445,235,483,89,High
P0204,2025-08-01,621,326,632,124,High
P0204,2025-09-01,343,119,357,69,High
P0204,2025-10-01,807,521,586,161,Normal
P0204,2025-11-01,1465,891,740,293,Normal
P0204,2025-12-01,245,154,304,49,High
P0205,2025-01-01,180,83,338,36,High
P0205,2025-02-01,1066,587,960,213,High
P0205,2025-03-01,368,123,330,74,High
P0205,2025-04-01,231,95,186,46,High
P0205,2025-05-01,569,267,478,114,High
P0205,2025-06-01,312,119,538,62,High
P0205,2025-07-01,605,234,639,121,High
P0205,2025-08-01,464,223,371,93,High
P0205,2025-09-01,1274,716,868,255,Normal
P0205,2025-10-01,322,87,447,64,High
P0205,2025-11-01,1428,808,745,286,Normal
P0205,2025-12-01,306,135,402,61,High
P0206,2025-01-01,721,412,430,144,Normal
P0206,2025-02-01,536,294,257,107,Normal
P0206,2025-03-01,1254,462,1011,251,High
P0206,2025-04-01,153,52,577,31,High
P0206,2025-05-01,1124,575,622,225,Normal
P0206,2025-06-01,1367,707,663,273,Normal
P0206,2025-07-01,912,325,887,182,High
P0206,2025-08-01,422,237,681,84,High
P0206,2025-09-01,285,88,556,57,High
P0206,2025-10-01,1454,623,1029,291,Normal
P0206,2025-11-01,908,241,818,182,High
P0206,2025-12-01,788,208,680,158,High
P0207,2025-01-01,784,280,553,157,Normal
P0207,2025-02-01,413,190,630,83,High
P0207,2025-03-01,342,115,684,68,High
P0207,2025-04-01,204,61,369,41,High
P0207,2025-05-01,1452,401,1231,290,High
P0207,2025-06-01,364,166,242,73,Normal
P0207,2025-07-01,1243,395,854,249,Normal
P0207,2025-08-01,547,301,727,109,High
P0207,2025-09-01,234,95,342,47,High
P0207,2025-10-01,879,278,633,176,Normal
P0207,2025-11-01,1283,613,1101,257,High
P0207,2025-12-01,1403,854,991,281,Normal
P0208,2025-01-01,1489,792,1156,298,High
P0208,2025-02-01,1397,402,1451,279,High
P0208,2025-03-01,1328,786,625,266,Normal
P0208,2025-04-01,1172,460,720,234,Normal
P0208,2025-05-01,1232,566,766,246,Normal
P0208,2025-06-01,713,289,822,143,High
P0208,2025-07-01,655,198,860,131,High
P0208,2025-08-01,881,554,666,176,High
P0208,2025-09-01,809,501,422,162,Normal
P0208,2025-10-01,683,386,771,137,High
P0208,2025-11-01,685,300,762,137,High
P0208,2025-12-01,904,401,901,181,High
P0209,2025-01-01,774,248,664,155,High
P0209,2025-02-01,723,216,957,145,High
P0209,2025-03-01,1481,804,1132,296,High
P0209,2025-04-01,505,248,552,101,High
P0209,2025-05-01,475,123,627,95,High
P0209,2025-06-01,671,310,700,134,High
P0209,2025-07-01,1380,534,1333,276,High
P0209,2025-08-01,882,411,903,176,High
P0209,2025-09-01,219,61,309,44,High
P0209,2025-10-01,992,322,877,198,High
P0209,2025-11-01,377,127,302,75,High
P0209,2025-12-01,802,504,757,160,High
P0210,2025-01-01,1020,614,641,204,Normal
P0210,2025-02-01,1476,669,1193,295,High
P0210,2025-03-01,956,353,848,191,High
P0210,2025-04-01,385,149,643,77,High
P0210,2025-05-01,652,325,544,130,High
P0210,2025-06-01,675,352,438,135,Normal
P0210,2025-07-01,832,528,459,166,Normal
P0210,2025-08-01,481,168,620,96,High
P0210,2025-09-01,932,471,748,186,High
P0210,2025-10-01,276,87,345,55,High
P0210,2025-11-01,1198,449,1076,240,High
P0210,2025-12-01,879,256,688,176,High
P0211,2025-01-01,218,119,234,44,High
P0211,2025-02-01,187,115,476,37,High
P0211,2025-03-01,297,152,372,59,High
P0211,2025-04-01,527,145,537,105,High
P0211,2025-05-01,483,231,706,97,High
P0211,2025-06-01,1322,355,1350,264,High
P0211,2025-07-01,487,181,352,97,Normal
P0211,2025-08-01,877,297,677,175,High
P0211,2025-09-01,835,445,827,167,High
P0211,2025-10-01,656,297,492,131,High
P0211,2025-11-01,844,344,788,169,High
P0211,2025-12-01,1078,323,808,216,Normal
P0212,2025-01-01,1024,328,908,205,High
P0212,2025-02-01,1414,613,1172,283,High
P0212,2025-03-01,546,233,782,109,High
P0212,2025-04-01,373,229,635,75,High
P0212,2025-05-01,1445,911,553,289,Normal
P0212,2025-06-01,1435,582,873,287,Normal
P0212,2025-07-01,881,296,1025,176,High
P0212,2025-08-01,317,119,691,63,High
P0212,2025-09-01,725,295,806,145,High
P0212,2025-10-01,844,366,800,169,High
P0212,2025-11-01,1492,894,1067,298,Normal
P0212,2025-12-01,946,339,688,189,Normal
P0213,2025-01-01,842,362,954,168,High
P0213,2025-02-01,961,455,886,192,High
P0213,2025-03-01,166,72,331,33,High
P0213,2025-04-01,811,253,855,162,High
P0213,2025-05-01,1194,630,776,239,Normal
P0213,2025-06-01,1050,615,792,210,High
P0213,2025-07-01,202,115,440,40,High
P0213,2025-08-01,960,295,862,192,High
P0213,2025-09-01,315,122,655,63,High
P0213,2025-10-01,928,361,947,186,High
P0213,2025-11-01,848,507,703,170,High
P0213,2025-12-01,766,424,697,153,High
P0214,2025-01-01,278,131,592,56,High
P0214,2025-02-01,1149,531,891,230,High
P0214,2025-03-01,347,133,440,69,High
P0214,2025-04-01,1186,747,497,237,Normal
P0214,2025-05-01,836,400,907,167,High
P0214,2025-06-01,1485,942,577,297,Normal
P0214,2025-07-01,222,141,371,44,High
P0214,2025-08-01,681,427,407,136,Normal
P0214,2025-09-01,332,128,282,66,High
P0214,2025-10-01,320,169,302,64,High
P0214,2025-11-01,1172,438,1075,234,High
P0214,2025-12-01,967,567,752,193,High
P0215,2025-01-01,1132,718,675,226,Normal
P0215,2025-02-01,1069,546,538,214,Normal
P0215,2025-03-01,539,288,602,108,High
P0215,2025-04-01,304,140,356,61,High
P0215,2025-05-01,1377,720,1026,275,Normal
P0215,2025-06-01,785,458,440,157,Normal
P0215,2025-07-01,591,254,347,118,Normal
P0215,2025-08-01,427,160,359,85,High
P0215,2025-09-01,153,63,232,31,High
P0215,2025-10-01,832,363,879,166,High
P0215,2025-11-01,1397,679,736,279,Normal
P0215,2025-12-01,735,326,711,147,High
P0216,2025-01-01,1480,372,1515,296,High
P0216,2025-02-01,313,102,456,63,High
P0216,2025-03-01,1060,300,784,212,Normal
P0216,2025-04-01,768,497,458,154,Normal
P0216,2025-05-01,771,254,989,154,High
P0216,2025-06-01,399,180,596,80,High
P0216,2025-07-01,1029,418,959,206,High
P0216,2025-08-01,694,329,861,139,High
P0216,2025-09-01,400,189,652,80,High
P0216,2025-10-01,1010,479,593,202,Normal
P0216,2025-11-01,726,331,560,145,High
P0216,2025-12-01,875,533,444,175,Normal
P0217,2025-01-01,491,145,770,98,High
P0217,2025-02-01,1082,600,929,216,High
P0217,2025-03-01,1192,566,849,238,Normal
P0217,2025-04-01,234,105,200,47,High
P0217,2025-05-01,1105,393,1151,221,High
P0217,2025-06-01,1264,460,1117,253,High
P0217,2025-07-01,486,262,406,97,High
P0217,2025-08-01,1191,506,982,238,High
P0217,2025-09-01,1128,674,886,226,High
P0217,2025-10-01,1438,789,783,288,Normal
P0217,2025-11-01,349,103,726,70,High
P0217,2025-12-01,240,97,229,48,High
P0218,2025-01-01,1107,546,832,221,High
P0218,2025-02-01,1028,487,742,206,Normal
P0218,2025-03-01,680,429,681,136,High
P0218,2025-04-01,1241,413,888,248,Normal
P0218,2025-05-01,943,367,1064,189,High
P0218,2025-06-01,1050,564,640,210,Normal
P0218,2025-07-01,724,285,571,145,High
P0218,2025-08-01,255,93,257,51,High
P0218,2025-09-01,587,244,422,117,Normal
P0218,2025-10-01,444,230,630,89,High
P0218,2025-11-01,210,99,605,42,High
P0218,2025-12-01,1398,824,871,280,Normal
P0219,2025-01-01,759,428,633,152,High
P0219,2025-02-01,448,167,544,90,High
P0219,2025-03-01,1213,388,1182,243,High
P0219,2025-04-01,452,161,485,90,High
P0219,2025-05-01,166,77,171,33,High
P0219,2025-06-01,275,153,284,55,High
P0219,2025-07-01,662,244,469,132,Normal
P0219,2025-08-01,1003,635,859,201,High
P0219,2025-09-01,1347,847,896,269,Normal
P0219,2025-10-01,597,280,713,119,High
P0219,2025-11-01,824,296,576,165,Normal
P0219,2025-12-01,450,203,480,90,High
P0220,2025-01-01,668,351,387,134,Normal
P0220,2025-02-01,1051,413,894,210,High
P0220,2025-03-01,1012,565,529,202,Normal
P0220,2025-04-01,782,429,538,156,Normal
P0220,2025-05-01,296,167,324,59,High
P0220,2025-06-01,606,238,586,121,High
P0220,2025-07-01,571,195,472,114,High
P0220,2025-08-01,1488,763,802,298,Normal
P0220,2025-09-01,241,83,515,48,High
P0220,2025-10-01,1043,652,404,209,Normal
P0220,2025-11-01,425,201,693,85,High
P0220,2025-12-01,538,254,317,108,Normal
P0221,2025-01-01,240,145,241,48,High
P0221,2025-02-01,1326,520,994,265,Normal
P0221,2025-03-01,1310,578,902,262,Normal
P0221,2025-04-01,284,181,195,57,Normal
P0221,2025-05-01,342,94,343,68,High
P0221,2025-06-01,1022,435,850,204,High
P0221,2025-07-01,319,163,615,64,High
P0221,2025-08-01,893,501,397,179,Normal
P0221,2025-09-01,462,147,598,92,High
P0221,2025-10-01,949,261,932,190,High
P0221,2025-11-01,1070,268,991,214,High
P0221,2025-12-01,1368,816,720,274,Normal
P0222,2025-01-01,393,238,611,79,High
P0222,2025-02-01,180,79,151,36,High
P0222,2025-03-01,1234,389,1067,247,High
P0222,2025-04-01,1018,606,645,204,Normal
P0222,2025-05-01,506,181,619,101,High
P0222,2025-06-01,544,227,529,109,High
P0222,2025-07-01,1161,670,559,232,Normal
P0222,2025-08-01,963,354,955,193,High
P0222,2025-09-01,964,604,374,193,Normal
P0222,2025-10-01,1118,307,1005,224,High
P0222,2025-11-01,1015,610,452,203,Normal
P0222,2025-12-01,359,152,461,72,High
P0223,2025-01-01,1339,350,1368,268,High
P0223,2025-02-01,560,266,381,112,Normal
P0223,2025-03-01,700,178,571,140,High
P0223,2025-04-01,190,70,438,38,High
P0223,2025-05-01,766,289,547,153,Normal
P0223,2025-06-01,894,422,571,179,Normal
P0223,2025-07-01,1306,568,921,261,Normal
P0223,2025-08-01,1366,566,1192,273,High
P0223,2025-09-01,532,238,346,106,Normal
P0223,2025-10-01,759,368,763,152,High
P0223,2025-11-01,1099,283,1275,220,High
P0223,2025-12-01,818,377,518,164,Normal
P0224,2025-01-01,781,274,1003,156,High
P0224,2025-02-01,1038,564,694,208,Normal
P0224,2025-03-01,404,181,630,81,High
P0224,2025-04-01,639,276,457,128,Normal
P0224,2025-05-01,788,264,1011,158,High
P0224,2025-06-01,476,152,488,95,High
P0224,2025-07-01,806,418,847,161,High
P0224,2025-08-01,1447,754,700,289,Normal
P0224,2025-09-01,407,181,570,81,High
P0224,2025-10-01,549,348,535,110,High
P0224,2025-11-01,1010,547,598,202,Normal
P0224,2025-12-01,1151,609,785,230,Normal
P0225,2025-01-01,1196,646,806,239,Normal
P0225,2025-02-01,1307,452,1153,261,High
P0225,2025-03-01,1139,647,696,228,Normal
P0225,2025-04-01,846,269,890,169,High
P0225,2025-05-01,805,219,693,161,High
P0225,2025-06-01,674,414,393,135,Normal
P0225,2025-07-01,771,362,480,154,Normal
P0225,2025-08-01,1060,353,954,212,High
P0225,2025-09-01,757,433,502,151,Normal
P0225,2025-10-01,1121,453,997,224,High
P0225,2025-11-01,1454,672,928,291,Normal
P0225,2025-12-01,365,162,527,73,High
P0226,2025-01-01,781,348,553,156,Normal
P0226,2025-02-01,488,128,794,98,High
P0226,2025-03-01,1480,526,1133,296,High
P0226,2025-04-01,442,145,625,88,High
P0226,2025-05-01,575,249,700,115,High
P0226,2025-06-01,366,193,649,73,High
P0226,2025-07-01,801,331,537,160,Normal
P0226,2025-08-01,1039,440,672,208,Normal
P0226,2025-09-01,1119,693,552,224,Normal
P0226,2025-10-01,258,86,218,52,High
P0226,2025-11-01,671,394,678,134,High
P0226,2025-12-01,1240,539,757,248,Normal
P0227,2025-01-01,1433,522,1139,287,High
P0227,2025-02-01,1084,644,895,217,High
P0227,2025-03-01,745,413,487,149,Normal
P0227,2025-04-01,367,219,150,73,Normal
P0227,2025-05-01,1168,629,857,234,Normal
P0227,2025-06-01,391,134,755,78,High
P0227,2025-07-01,435,217,716,87,High
P0227,2025-08-01,417,124,679,83,High
P0227,2025-09-01,501,151,408,100,High
P0227,2025-10-01,354,178,604,71,High
P0227,2025-11-01,249,89,375,50,High
P0227,2025-12-01,714,191,636,143,High
P0228,2025-01-01,1249,631,835,250,Normal
P0228,2025-02-01,663,322,576,133,High
P0228,2025-03-01,378,119,365,76,High
P0228,2025-04-01,1010,402,668,202,Normal
P0228,2025-05-01,919,578,724,184,High
P0228,2025-06-01,640,408,370,128,Normal
P0228,2025-07-01,975,628,521,195,Normal
P0228,2025-08-01,1033,323,844,207,High
P0228,2025-09-01,1074,384,995,215,High
P0228,2025-10-01,756,367,459,151,Normal
P0228,2025-11-01,600,260,712,120,High
P0228,2025-12-01,177,100,299,35,High
P0229,2025-01-01,926,542,562,185,Normal
P0229,2025-02-01,805,395,421,161,Normal
P0229,2025-03-01,1092,627,570,218,Normal
P0229,2025-04-01,295,133,632,59,High
P0229,2025-05-01,172,98,412,34,High
P0229,2025-06-01,253,140,323,51,High
P0229,2025-07-01,1158,752,411,232,Normal
P0229,2025-08-01,393,193,648,79,High
P0229,2025-09-01,1208,780,914,242,High
P0229,2025-10-01,612,329,591,122,High
P0229,2025-11-01,269,168,151,54,Normal
P0229,2025-12-01,1032,393,867,206,High
P0230,2025-01-01,433,214,323,87,Normal
